"Date","MRYC1L","NBBC1","ORDC1"
"2007-02-15","0.0336954166666667","2.0656325","11.30941875"
"2007-02-16","0.0289670833333333","1.87689333333333","9.91587375"
"2007-02-17","0.0249391666666667","1.75344583333333","9.07240416666667"
"2007-02-18","0.021535","1.64971666666667","8.41727041666667"
"2007-02-19","0.0185895833333333","1.54140666666667","7.81275583333333"
"2007-02-20","0.0160966666666667","1.43182041666667","7.19970625"
"2007-02-21","0.0139754166666667","1.34343416666667","6.65276291666667"
"2007-02-22","0.0125733333333333","1.28200416666667","6.43136833333333"
"2007-02-23","0.02102","2.46471791666667","9.48817375"
"2007-02-24","0.0123116666666667","1.86606","7.03580541666667"
"2007-02-25","0.02267875","1.47711333333333","7.54885875"
"2007-02-26","0.0360758333333333","2.65757541666667","9.60195625"
"2007-02-27","0.0409466666666667","1.82671291666667","8.51099458333333"
"2007-02-28","0.041555","1.32689416666667","6.98304666666667"
"2007-03-01","0.03070875","1.1941875","6.47375625"
"2007-03-02","0.02500875","1.13082583333333","6.19247416666667"
"2007-03-03","0.0216445833333333","1.13398666666667","5.98820416666667"
"2007-03-04","0.0188033333333333","1.48922125","5.89261916666667"
"2007-03-05","0.0163858333333333","1.80980541666667","5.87610458333333"
"2007-03-06","0.01431","1.90059","6.03641583333333"
"2007-03-07","0.0125516666666667","1.80167666666667","6.18349833333333"
"2007-03-08","0.0110091666666667","1.79750333333333","6.56496666666667"
"2007-03-09","0.00970416666666667","1.9381925","6.84443291666667"
"2007-03-10","0.00858","1.75437208333333","6.92568791666667"
"2007-03-11","0.00760708333333333","1.77539708333333","7.11610416666667"
"2007-03-12","0.00676791666666667","1.96590125","7.64457208333333"
"2007-03-13","0.00604833333333333","2.26847916666667","8.49102041666667"
"2007-03-14","0.00540583333333333","2.33015791666667","9.15290833333333"
"2007-03-15","0.00485083333333333","2.31420625","9.41200666666667"
"2007-03-16","0.00436625","2.41041708333333","9.56421166666667"
"2007-03-17","0.00393416666666667","2.3463225","9.51322625"
"2007-03-18","0.00355583333333333","2.36317333333333","9.44165333333333"
"2007-03-19","0.00320833333333333","2.3304175","9.09804958333333"
"2007-03-20","0.00290166666666667","2.24498875","8.57168083333333"
"2007-03-21","0.003","2.24523208333333","8.497095"
"2007-03-22","0.00269791666666667","2.24117166666667","7.67669166666667"
"2007-03-23","0.00219416666666667","1.97544583333333","6.9475375"
"2007-03-24","0.00198291666666667","1.94096","6.82960791666667"
"2007-03-25","0.00178083333333333","1.93705875","6.93750583333333"
"2007-03-26","0.00159708333333333","1.85586125","6.76461458333333"
"2007-03-27","0.00466083333333333","2.89116125","11.1899858333333"
"2007-03-28","0.00184416666666667","3.39674583333333","11.9422441666667"
